row_ind,player_name,season,transfer_date,team_from,team_to,market_value,transfer_value,contract_expiry,player_url,query_date,timestamp,blob,player_id,teams_url,team_id,player_transfer_id,nombre,transferId,fromTeamId,fromTeamName,toTeamId,toTeamName,active,startDate,endDate,type,value,currency,announceDate,playerId,ID_comparación
1,Aaron Hauser,22/23,2023-01-01,Winterthur U18,Winterthur U21,NA,NA,NA,https://www.transfermarkt.com/aaron-hauser/profil/spieler/810850,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 40253,810850,https://www.transfermarkt.com/fc-winterthur-u21/startseite/verein/14156/saison_id/2022,14156,2023010114156810850,Aaron Hauser,1872864,24169,FC Winterthur Under 18,6476,FC Winterthur II,0,2023-01-01,,Transfer,0,EUR,,900750,aaron hauser_winterthur u18_winterthur u21_2023_1 / aaron hauser_winterthur under 18_winterthur ii_2023_1
1,Aaron Hayden,24/25,2024-07-01,Wrexham,Carlisle United,150000,0,NA,https://www.transfermarkt.com/aaron-hayden/profil/spieler/357297,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 22324,357297,https://www.transfermarkt.com/afc-wrexham/startseite/verein/1112/saison_id/2022,1112,202407011112357297,Aaron Hayden,2290458,10530,Wrexham FC,1698,Carlisle United FC,0,2024-07-01,,Transfer,0,EUR,,385953,aaron hayden_wrexham_carlisle united_2024_7 / aaron hayden_wrexham_carlisle united_2024_7
3,Aaron Hayden,19/20,2019-07-29,Wolves U21,Carlisle United,NA,0,NA,https://www.transfermarkt.com/aaron-hayden/profil/spieler/357297,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 22324,357297,https://www.transfermarkt.com/afc-wrexham/startseite/verein/1112/saison_id/2022,1112,201907291112357297,Aaron Hayden,2290458,10530,Wrexham FC,1698,Carlisle United FC,0,2024-07-01,,Transfer,0,EUR,,385953,aaron hayden_wolves u21_carlisle united_2019_7 / aaron hayden_wrexham_carlisle united_2024_7
2,Aaron Hayden,21/22,2021-08-08,Carlisle United,Wrexham,NA,NA,2022-06-30,https://www.transfermarkt.com/aaron-hayden/profil/spieler/357297,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 22324,357297,https://www.transfermarkt.com/afc-wrexham/startseite/verein/1112/saison_id/2022,1112,202108081112357297,Aaron Hayden,1411336,1698,Carlisle United FC,10530,Wrexham FC,0,2021-08-08,2024-07-01,Transfer,0,EUR,,385953,aaron hayden_carlisle united_wrexham_2021_8 / aaron hayden_carlisle united_wrexham_2021_8
3,Aaron Healy,22/23,2023-01-02,Arthurlie,Queen's Park,NA,NA,NA,https://www.transfermarkt.com/aaron-healy/profil/spieler/1079297,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 40254,1079297,https://www.transfermarkt.com/queens-park-fc/startseite/verein/3031/saison_id/2022,3031,2023010230311079297,Aaron Healy,1820546,,,8546,Queen's Park FC,0,2023-01-02,2024-01-30,Free Transfer,0,EUR,,889100,aaron healy_arthurlie_queen's park_2023_1 / aaron healy__queen's park_2023_1
1,Aaron Healy,23/24,2024-05-31,Dumbarton,Queen's Park,1e+05,NA,2024-05-31,https://www.transfermarkt.com/aaron-healy/profil/spieler/1079297,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 40254,1079297,https://www.transfermarkt.com/queens-park-fc/startseite/verein/3031/saison_id/2022,3031,2024053130311079297,Aaron Healy,2205338,8533,Dumbarton FC,8546,Queen's Park FC,0,2024-05-31,,Back from Loan,0,EUR,,889100,aaron healy_dumbarton_queen's park_2024_5 / aaron healy_dumbarton_queen's park_2024_5
2,Aaron Healy,23/24,2024-01-30,Queen's Park,Dumbarton,1e+05,NA,2027-05-31,https://www.transfermarkt.com/aaron-healy/profil/spieler/1079297,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 40254,1079297,https://www.transfermarkt.com/queens-park-fc/startseite/verein/3031/saison_id/2022,3031,2024013030311079297,Aaron Healy,1820546,,,8546,Queen's Park FC,0,2023-01-02,2024-01-30,Free Transfer,0,EUR,,889100,aaron healy_queen's park_dumbarton_2024_1 / aaron healy__queen's park_2023_1
1,Aaron Henkel,23/24,2023-07-01,Erzgeb. Aue U17,Erzgeb. Aue U19,NA,NA,NA,https://www.transfermarkt.com/aaron-henkel/profil/spieler/915427,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 3,915427,https://www.transfermarkt.com/fc-erzgebirge-aue-u17/startseite/verein/28443/saison_id/2022,28443,2023070128443915427,Aaron Henkel,2340902,68630,FC Erzgebirge Aue Under 17,66723,FC Erzgebirge Aue Under 19,0,2024-07-01,,Transfer,0,EUR,,847766,aaron henkel_erzgeb. aue u17_erzgeb. aue u19_2023_7 / aaron henkel_erzgebirge aue under 17_erzgebirge aue under 19_2024_7
1,Aaron Henry,24/25,2025-05-31,Rochdale,Charlton,125000,NA,2025-05-31,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20250531358655988,Aaron Henry,2306675,1693,Rochdale AFC,1617,Charlton Athletic FC,0,2025-07-09,,Back from Loan,0,EUR,,650139,aaron henry_rochdale_charlton_2025_5 / aaron henry_rochdale afc_charlton athletic_2025_7
6,Aaron Henry,23/24,2023-08-04,Charlton,Crawley Town,150000,NA,2025-06-30,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20230804358655988,Aaron Henry,2016887,1617,Charlton Athletic FC,1726,Crawley Town FC,0,2023-08-04,2024-01-04,Loan,0,EUR,,650139,aaron henry_charlton_crawley town_2023_8 / aaron henry_charlton athletic_crawley town_2023_8
9,Aaron Henry,21/22,2022-02-04,Charlton U21,Wealdstone,NA,NA,2023-06-30,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20220204358655988,Aaron Henry,1583563,27772,Charlton Athletic FC Under 21,1833,Wealdstone FC,0,2022-02-04,2022-05-31,Loan,0,EUR,,650139,aaron henry_charlton u21_wealdstone_2022_2 / aaron henry_charlton athletic under 21_wealdstone_2022_2
5,Aaron Henry,23/24,2024-01-04,Crawley Town,Charlton,175000,NA,2024-05-31,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20240104358655988,Aaron Henry,2180612,1726,Crawley Town FC,1617,Charlton Athletic FC,0,2024-01-04,2024-01-05,Back from Loan,0,EUR,,650139,aaron henry_crawley town_charlton_2024_1 / aaron henry_crawley town_charlton athletic_2024_1
3,Aaron Henry,23/24,2024-05-31,Wealdstone,Charlton,175000,NA,2024-05-31,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20240531358655988,Aaron Henry,2180616,1833,Wealdstone FC,1617,Charlton Athletic FC,0,2024-05-31,2024-07-09,Back from Loan,0,EUR,,650139,aaron henry_wealdstone_charlton_2024_5 / aaron henry_wealdstone_charlton athletic_2024_5
8,Aaron Henry,21/22,2022-05-31,Wealdstone,Charlton U21,NA,NA,2022-05-31,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20220531358655988,Aaron Henry,2180616,1833,Wealdstone FC,1617,Charlton Athletic FC,0,2024-05-31,2024-07-09,Back from Loan,0,EUR,,650139,aaron henry_wealdstone_charlton u21_2022_5 / aaron henry_wealdstone_charlton athletic_2024_5
4,Aaron Henry,23/24,2024-01-05,Charlton,Wealdstone,175000,NA,2025-06-30,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20240105358655988,Aaron Henry,2180615,1617,Charlton Athletic FC,1833,Wealdstone FC,0,2024-01-05,2024-05-31,Loan,0,EUR,,650139,aaron henry_charlton_wealdstone_2024_1 / aaron henry_charlton athletic_wealdstone_2024_1
11,Aaron Henry,19/20,2019-07-01,Charlton Athleti,Charlton U18,NA,NA,NA,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20190701358655988,Aaron Henry,865219,,,27772,Charlton Athletic FC Under 21,0,2019-07-01,2022-02-04,Free Transfer,0,EUR,,650139,aaron henry_charlton athleti_charlton u18_2019_7 / aaron henry__charlton athletic under 21_2019_7
2,Aaron Henry,24/25,2024-07-09,Charlton,Rochdale,125000,NA,2025-06-30,https://www.transfermarkt.com/aaron-henry/profil/spieler/655988,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 18952,655988,https://www.transfermarkt.com/charlton-athletic/startseite/verein/358/saison_id/2022,358,20240709358655988,Aaron Henry,2306674,1617,Charlton Athletic FC,1693,Rochdale AFC,0,2024-07-09,2025-07-09,Loan,0,EUR,,650139,aaron henry_charlton_rochdale_2024_7 / aaron henry_charlton athletic_rochdale afc_2024_7
5,Aaron Herzog,20/21,2020-07-27,M'gladbach II,Hansa Rostock,125000,0,NA,https://www.transfermarkt.com/aaron-herzog/profil/spieler/276566,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 48990,276566,https://www.transfermarkt.com/hallescher-fc/startseite/verein/440/saison_id/2022,440,20200727440276566,Aaron Herzog,1047934,2619,Borussia VfL Mönchengladbach I,2452,FC Hansa Rostock,0,2020-07-27,2021-07-14,Transfer,0,EUR,,391515,aaron herzog_m'gladbach ii_hansa rostock_2020_7 / aaron herzog_borussia vfl monchengladbach i_hansa rostock_2020_7
4,Aaron Herzog,21/22,2021-07-14,Hansa Rostock,Hallescher FC,150000,0,NA,https://www.transfermarkt.com/aaron-herzog/profil/spieler/276566,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 48990,276566,https://www.transfermarkt.com/hallescher-fc/startseite/verein/440/saison_id/2022,440,20210714440276566,Aaron Herzog,1322629,2452,FC Hansa Rostock,2655,Hallescher FC,0,2021-07-14,2023-07-01,Free Transfer,0,EUR,,391515,aaron herzog_hansa rostock_hallescher_2021_7 / aaron herzog_hansa rostock_hallescher_2021_7
3,Aaron Herzog,23/24,2023-07-01,Hallescher FC,Alem. Aachen,175000,0,NA,https://www.transfermarkt.com/aaron-herzog/profil/spieler/276566,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 48990,276566,https://www.transfermarkt.com/hallescher-fc/startseite/verein/440/saison_id/2022,440,20230701440276566,Aaron Herzog,1956708,2655,Hallescher FC,2465,TSV Alemannia Aachen,0,2023-07-01,2024-01-26,Transfer,0,EUR,,391515,aaron herzog_hallescher_alem. aachen_2023_7 / aaron herzog_hallescher_tsv alemannia aachen_2023_7
2,Aaron Herzog,23/24,2024-01-26,Alem. Aachen,VfB Lübeck,125000,0,2025-06-30,https://www.transfermarkt.com/aaron-herzog/profil/spieler/276566,2024-09-11,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 48990,276566,https://www.transfermarkt.com/hallescher-fc/startseite/verein/440/saison_id/2022,440,20240126440276566,Aaron Herzog,2202780,2465,TSV Alemannia Aachen,2499,VfB Lübeck,0,2024-01-26,2024-07-01,Transfer,0,EUR,,391515,aaron herzog_alem. aachen_vfb lubeck_2024_1 / aaron herzog_tsv alemannia aachen_vfb lubeck_2024_1
1,Aaron Hickey,22/23,2022-07-09,Bologna,Brentford,1.8e+07,14250000,2024-06-30,https://www.transfermarkt.com/aaron-hickey/profil/spieler/591949,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26782,591949,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2022,1148,202207091148591949,Aaron Hickey,1662975,3166,Bologna FC 1909,1669,Brentford FC,0,2022-07-09,,Transfer,0,EUR,,596046,aaron hickey_bologna_brentford_2022_7 / aaron hickey_bologna 1909_brentford_2022_7
5,Aaron Hickey,17/18,2017-07-01,Hearts Youth,Celtic U17,NA,0,NA,https://www.transfermarkt.com/aaron-hickey/profil/spieler/591949,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26782,591949,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2022,1148,201707011148591949,Aaron Hickey,1678209,31722,Heart of Midlothian FC Youth,25151,Celtic FC U17,0,2017-07-01,2018-07-01,Transfer,0,EUR,,596046,aaron hickey_hearts youth_celtic u17_2017_7 / aaron hickey_heart of midlothian youth_celtic u17_2017_7
2,Aaron Hickey,20/21,2020-09-24,Heart of Midl.,Bologna,6e+05,1700000,2021-05-31,https://www.transfermarkt.com/aaron-hickey/profil/spieler/591949,2024-09-09,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 26782,591949,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2022,1148,202009241148591949,Aaron Hickey,1010719,8510,Heart of Midlothian FC,3166,Bologna FC 1909,0,2020-09-24,2022-07-09,Transfer,0,EUR,,596046,aaron hickey_heart of midl._bologna_2020_9 / aaron hickey_heart of midlothian_bologna 1909_2020_9
2,Aaron Hönger,22/23,2022-08-27,Without Club,Kickers Luzern,NA,NA,NA,https://www.transfermarkt.com/aaron-honger/profil/spieler/284806,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 10167,284806,https://www.transfermarkt.com/fc-kickers-luzern/startseite/verein/2051/saison_id/2022,2051,202208272051284806,Aaron Hönger-Acosta,1880861,,,6563,FC Kickers Luzern,0,2022-08-27,,Free Transfer,0,EUR,,533365,aaron honger_without_kickers luzern_2022_8 / aaron honger-acosta_<NA>_kickers luzern_2022_8
7,Aaron Hönger,16/17,2016-07-01,SC Kriens,FC Schötz,25000,0,NA,https://www.transfermarkt.com/aaron-honger/profil/spieler/284806,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 10167,284806,https://www.transfermarkt.com/fc-kickers-luzern/startseite/verein/2051/saison_id/2022,2051,201607012051284806,Aaron Hönger-Acosta,1130301,6424,SC Kriens,6491,FC Schötz,0,2016-07-01,2018-01-01,Transfer,0,EUR,,533365,aaron honger_sc kriens_schotz_2016_7 / aaron honger-acosta_sc kriens_schotz_2016_7
4,Aaron Hönger,21/22,2021-08-01,FC Rotkreuz,FC Emmenbrücke,NA,0,NA,https://www.transfermarkt.com/aaron-honger/profil/spieler/284806,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 10167,284806,https://www.transfermarkt.com/fc-kickers-luzern/startseite/verein/2051/saison_id/2022,2051,202108012051284806,Aaron Hönger-Acosta,1880850,65055,FC Rotkreuz,6536,FC Emmenbrücke,0,2021-08-01,2022-01-01,Transfer,0,EUR,,533365,aaron honger_rotkreuz_emmenbrucke_2021_8 / aaron honger-acosta_rotkreuz_emmenbrucke_2021_8
5,Aaron Hönger,19/20,2019-07-01,SC Buochs,FC Rotkreuz,NA,0,NA,https://www.transfermarkt.com/aaron-honger/profil/spieler/284806,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 10167,284806,https://www.transfermarkt.com/fc-kickers-luzern/startseite/verein/2051/saison_id/2022,2051,201907012051284806,Aaron Hönger-Acosta,995414,6562,SC Buochs,65055,FC Rotkreuz,0,2019-07-01,2021-08-01,Transfer,0,EUR,,533365,aaron honger_sc buochs_rotkreuz_2019_7 / aaron honger-acosta_sc buochs_rotkreuz_2019_7
6,Aaron Hönger,17/18,2018-01-01,FC Schötz,SC Buochs,NA,0,2018-06-30,https://www.transfermarkt.com/aaron-honger/profil/spieler/284806,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 10167,284806,https://www.transfermarkt.com/fc-kickers-luzern/startseite/verein/2051/saison_id/2022,2051,201801012051284806,Aaron Hönger-Acosta,1130302,6491,FC Schötz,6562,SC Buochs,0,2018-01-01,2019-07-01,Transfer,0,EUR,,533365,aaron honger_schotz_sc buochs_2018_1 / aaron honger-acosta_schotz_sc buochs_2018_1
8,Aaron Hönger,14/15,2015-01-16,Luzern U21,SC Kriens,NA,NA,NA,https://www.transfermarkt.com/aaron-honger/profil/spieler/284806,2024-09-08,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 10167,284806,https://www.transfermarkt.com/fc-kickers-luzern/startseite/verein/2051/saison_id/2022,2051,201501162051284806,Aaron Hönger-Acosta,1130299,6425,FC Luzern,6424,SC Kriens,0,2015-01-16,2016-07-01,Transfer,0,EUR,,533365,aaron honger_luzern u21_sc kriens_2015_1 / aaron honger-acosta_luzern_sc kriens_2015_1
1,Aaron James,24/25,2024-07-01,Wrexham FC Res,Wrexham,NA,NA,NA,https://www.transfermarkt.com/aaron-james/profil/spieler/895724,2024-09-10,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 44664,895724,https://www.transfermarkt.com/afc-wrexham/startseite/verein/1112/saison_id/2022,1112,202407011112895724,Aaron James,1769607,,,27777,Wrexham Reserves,0,2022-07-01,,Free Transfer,0,EUR,,863397,aaron james_wrexham res_wrexham_2024_7 / aaron james__wrexham reserves_2022_7
11,Aaron Jarvis,17/18,2017-08-31,Basingstoke,Luton,NA,NA,NA,https://www.transfermarkt.com/aaron-jarvis/profil/spieler/534559,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2194,534559,https://www.transfermarkt.com/torquay-united/startseite/verein/1218/saison_id/2022,1218,201708311218534559,Aaron Jarvis,512621,1762,Basingstoke Town FC,1660,Luton Town FC,1,2017-08-31,,Transfer,0,,2017-09-01,433091,aaron jarvis_basingstoke_luton_2017_8 / aaron jarvis_basingstoke town_luton town_2017_8
6,Aaron Jarvis,19/20,2019-07-12,Luton,Sutton Utd,NA,0,NA,https://www.transfermarkt.com/aaron-jarvis/profil/spieler/534559,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2194,534559,https://www.transfermarkt.com/torquay-united/startseite/verein/1218/saison_id/2022,1218,201907121218534559,Aaron Jarvis,787395,1660,Luton Town FC,1766,Sutton United FC,0,2019-07-12,2020-08-03,Transfer,0,EUR,,433091,aaron jarvis_luton_sutton utd_2019_7 / aaron jarvis_luton town_sutton united_2019_7
10,Aaron Jarvis,17/18,2017-12-22,Luton,Boreham Wood,NA,NA,2019-05-31,https://www.transfermarkt.com/aaron-jarvis/profil/spieler/534559,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2194,534559,https://www.transfermarkt.com/torquay-united/startseite/verein/1218/saison_id/2022,1218,201712221218534559,Aaron Jarvis,544722,1660,Luton Town FC,1917,Boreham Wood FC,0,2017-12-22,2018-01-24,Loan,0,EUR,,433091,aaron jarvis_luton_boreham wood_2017_12 / aaron jarvis_luton town_boreham wood_2017_12
1,Aaron Jarvis,24/25,2024-07-01,Torquay,Yeovil Town,NA,0,NA,https://www.transfermarkt.com/aaron-jarvis/profil/spieler/534559,2024-09-07,2024-09-07 14:27:45+00:00,transfermarkt/player_transfers/ players_transfer_history 2024-09-07 14:27:45 UTC 0 part 2194,534559,https://www.transfermarkt.com/torquay-united/startseite/verein/1218/saison_id/2022,1218,202407011218534559,Aaron Jarvis,2349275,1674,Torquay United FC,1682,Yeovil Town FC,0,2024-07-01,,Transfer,0,EUR,,433091,aaron jarvis_torquay_yeovil town_2024_7 / aaron jarvis_torquay united_yeovil town_2024_7
